source_result_dir,case_id,mask_strategy,mask_intensity,seed,decision_index,m3star_action_id,m3star_action_cost,xgboost_action_id,logistic_action_id,experts_agree,candidate_action_id,candidate_action_cost,candidate_reachability,candidate_differs_from_m3star,consensus_substitution_eligible,xgboost_episode_success,logistic_episode_success,candidate_recovered_count,m3star_recovered_count,candidate_zero_yield_offline,m3star_zero_yield_offline
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.2,53,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.2,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9972466230392456,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,11,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,11,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,23,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,23,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,37,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,37,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,41,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,41,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,53,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.4,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,11,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,11,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,11,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,23,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,23,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,23,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,37,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,37,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,41,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,41,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,41,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,53,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,53,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,stage,0.6,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,11,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,23,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,37,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,37,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9972466230392456,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,41,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,53,0,C08-AA-001,1.0,C08-AA-002,C08-AA-001,0,,,,0,0,1,1,0,0,0,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.2,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9972466230392456,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,11,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,11,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,23,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,23,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,37,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,37,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,41,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,41,1,C08-AA-003,1.0,C08-AA-002,C08-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,53,0,C08-AA-001,1.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.994536817073822,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,53,1,C08-AA-002,2.0,C08-AA-002,C08-AA-002,1,C08-AA-002,2.0,0.9817372560501099,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.4,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-003,1,C08-AA-003,1.0,0.9951953291893005,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,11,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,11,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,11,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,23,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,23,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,23,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,37,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,37,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,37,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,41,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,41,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,41,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,53,0,C08-AA-004,2.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,53,1,C08-AA-002,2.0,C08-AA-001,C08-AA-001,1,C08-AA-001,1.0,0.9943369030952454,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C08-darpa-e5-clearscope-0515,discriminative,0.6,53,2,C08-AA-003,1.0,C08-AA-003,C08-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.2,11,0,C09-AA-005,2.0,C09-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.2,23,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9945759773254395,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.2,41,0,C09-AA-005,2.0,C09-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,11,0,C09-AA-005,2.0,C09-AA-005,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,23,0,C09-AA-004,2.0,C09-AA-004,C09-AA-004,1,C09-AA-004,2.0,0.9941011071205139,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,23,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,23,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.997812032699585,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,37,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,41,0,C09-AA-005,2.0,C09-AA-005,C09-AA-005,1,C09-AA-005,2.0,0.9776467680931091,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,41,1,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9912046790122986,1,1,1,1,0,1,1,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.4,53,0,C09-AA-003,1.0,C09-AA-002,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,11,0,C09-AA-003,1.0,C09-AA-002,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,11,1,C09-AA-005,2.0,C09-AA-005,C09-AA-005,1,C09-AA-005,2.0,0.9699591994285583,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,23,0,C09-AA-004,2.0,C09-AA-005,C09-AA-005,1,C09-AA-005,2.0,0.9915716648101807,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,23,1,C09-AA-005,2.0,C09-AA-002,C09-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,23,2,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981829524040222,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,23,3,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9978957176208496,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,37,0,C09-AA-004,2.0,C09-AA-004,C09-AA-004,1,C09-AA-004,2.0,0.9941011071205139,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,37,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,41,0,C09-AA-004,2.0,C09-AA-005,C09-AA-005,1,C09-AA-005,2.0,0.9915716648101807,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,41,1,C09-AA-005,2.0,C09-AA-002,C09-AA-001,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,41,2,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981829524040222,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,53,0,C09-AA-003,1.0,C09-AA-002,STOP,0,,,,0,0,1,0,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,random,0.6,53,1,C09-AA-005,2.0,C09-AA-005,C09-AA-005,1,C09-AA-005,2.0,0.9699591994285583,0,0,1,0,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,11,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,11,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9971721768379211,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,23,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,23,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9971721768379211,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,37,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,41,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.2,53,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.998137354850769,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,11,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,11,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9970595240592957,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,11,2,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.8957077860832214,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,23,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,23,1,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9970595240592957,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,23,2,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.8957077860832214,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,37,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,37,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,41,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,41,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,53,0,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9981868863105774,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.4,53,1,C09-AA-003,1.0,C09-AA-002,C09-AA-003,0,,,,0,0,1,1,0,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,11,0,C09-AA-004,2.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9993372559547424,1,1,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,11,1,C09-AA-001,1.0,C09-AA-001,C09-AA-001,1,C09-AA-001,1.0,0.9967711567878723,0,0,1,1,0,0,1,1
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,11,2,C09-AA-002,2.0,C09-AA-002,C09-AA-002,1,C09-AA-002,2.0,0.9977249503135681,0,0,1,1,1,1,0,0
09-experiments/results/m3star_measured_replay_prefeedback_c07_c10_v0.7,C09-darpa-optc-sysclient0201-0923,stage,0.6,11,3,C09-AA-003,1.0,C09-AA-003,C09-AA-003,1,C09-AA-003,1.0,0.9221086502075195,0,0,1,1,1,1,0,0
